Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-09-13,,,,,,,,,,,,,,,21,44,54,107,60,20,10,7,7,5
2012-09-14,0.3,0.3,0.3,0.3,0.3,0.3,,7,28,9,11,15,19,18,22,25,55,71,50,23,14,3,2,5
2012-09-15,1.2,1.2,1.2,1.2,1.2,1.2,2,3,9,16,30,19,32,35,23,21,33,40,7,10,2,3,4,4
2012-09-16,1.5,1.5,1.5,1.5,1.5,1.5,1,,8,12,14,22,16,22,18,21,19,16,8,6,2,2,3,2
2012-09-17,0.3,0.3,0.3,0.3,0.3,0.3,1,18,20,10,9,11,20,15,33,34,46,126,57,20,9,5,,3
2012-09-18,0.7,0.7,0.7,0.7,0.7,0.7,2,11,19,20,11,20,22,23,19,28,51,117,40,26,12,5,4,
2012-09-19,0.3,0.3,0.3,0.3,0.3,0.3,1,11,23,13,16,8,14,23,23,21,60,100,51,24,10,8,7,2
2012-09-20,0.7,0.7,0.7,0.7,0.7,0.7,3,7,6,4,4,7,15,8,12,22,46,102,52,19,7,9,7,2
2012-09-21,0.2,0.2,0.2,0.2,0.2,0.2,,6,16,5,5,9,11,15,18,25,53,77,46,21,7,1,7,4
2012-09-22,0.5,0.5,0.5,0.5,0.5,0.5,2,3,12,17,23,28,20,31,29,24,23,26,20,7,7,1,3,2
2012-09-23,0.7,0.7,0.7,0.7,0.7,0.7,1,1,9,9,13,16,19,13,23,23,17,15,7,7,3,4,1,
2012-09-24,0.5,0.5,0.5,0.5,0.5,0.5,1,10,13,5,9,4,11,8,19,14,29,76,32,13,5,4,4,4
2012-09-25,0.3,0.3,0.3,0.3,0.3,0.3,,3,10,3,5,1,8,3,10,14,28,58,25,13,3,5,1,
2012-09-26,0.2,0.2,0.2,0.2,0.2,0.2,,1,3,,1,,,,,,2,2,,,2,,,
2012-09-29,,,,,,,,,,1,,1,1,1,1,,4,1,1,2,2,,1,
2012-09-30,,,,,,,1,,1,3,3,2,7,4,6,5,3,,7,4,3,1,1,2
2012-10-01,0.2,0.2,0.2,0.2,0.2,0.2,1,,11,3,3,4,9,3,8,25,35,95,50,16,8,4,3,3
2012-10-02,,,,,,,1,4,24,4,5,5,8,11,13,22,36,96,46,18,8,3,3,2
