Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-06-27,,,,,,,2,,4,,,8,6,7,7,3,4,9,6,5,2,,3,
2019-06-28,,,,,,,3,2,4,4,3,3,6,5,9,6,3,5,1,3,3,1,,1
2019-06-29,,,,,,,,3,4,2,7,10,6,8,10,4,6,12,14,5,1,,,
2019-06-30,,,,,,,1,,9,9,8,9,4,6,8,3,4,3,,8,,,,
2019-07-01,,,,,,,,4,2,,1,15,1,3,2,3,2,5,3,3,8,,,
2019-07-02,,,,,,,2,7,2,3,1,6,4,4,6,7,2,7,7,,4,2,1,
2019-07-03,,,,,,,4,3,2,4,4,3,4,7,2,4,7,16,5,13,1,2,,
2019-07-04,,,,,,,1,5,2,5,2,7,5,5,8,4,5,4,6,5,3,,,
2019-07-05,,,,,,,2,3,,5,,3,1,9,7,6,3,10,2,9,,1,,
2019-07-06,,,,,,,1,1,4,13,3,6,11,8,7,11,17,6,7,7,2,1,,
2019-07-07,,,,,,,,3,3,8,22,9,11,18,8,10,6,5,5,1,,,,
2019-07-08,,,,,,1,3,2,1,3,3,4,6,6,8,12,3,6,12,,1,,,
2019-07-09,,,,,,,1,4,2,2,2,1,1,6,4,4,,2,4,,2,1,,
2019-07-10,,,,,,,2,5,2,5,4,6,1,11,5,1,2,11,6,4,4,,,
2019-07-11,,,,,,,2,6,3,3,5,,2,3,5,12,4,9,7,10,,,,
2019-07-12,,,,1,,,4,2,1,8,,8,7,7,13,4,8,5,1,3,,,,
2019-07-13,,,,,,,1,1,,6,,7,9,10,10,4,4,,6,3,3,1,,
2019-07-14,,,,,,,1,,3,5,15,13,33,10,4,12,7,6,2,3,4,,,
2019-07-15,,,,,,1,,4,3,1,3,8,16,6,6,6,3,4,6,4,6,1,1,
2019-07-16,,,,,,,2,4,4,3,,7,6,5,10,1,6,8,6,5,4,4,,
2019-07-17,,,,,,,2,6,1,5,5,14,7,11,11,3,3,14,1,2,1,,,
2019-07-18,,,,,,,4,3,2,4,1,10,6,1,4,7,7,10,5,3,2,1,,
2019-07-19,,,,,,1,2,2,1,1,1,,1,7,4,2,3,1,,2,5,1,,
2019-07-20,,,,,,,,,1,4,2,5,8,3,4,8,7,6,,1,4,1,,
2019-07-21,,,,,,,,5,7,5,9,25,8,18,9,7,18,4,1,3,3,,,
2019-07-22,,,,,,,1,2,1,1,6,1,4,7,10,5,6,7,2,4,3,,,
2019-07-23,,,,,,,5,5,5,2,5,6,10,3,8,7,3,7,10,7,3,5,,
2019-07-24,,,,,,,1,3,1,4,2,3,10,8,5,3,5,7,8,5,3,1,,
2019-07-25,,,,,,,3,3,2,3,5,5,3,4,5,4,5,7,3,2,,2,,
2019-07-26,,,,,,,4,1,2,3,5,6,7,3,4,6,3,7,3,5,3,1,,
2019-07-27,,,,,,,,,1,7,6,1,5,4,3,,1,,,,,,,
2019-07-28,,,,,,,1,,1,5,4,5,3,7,5,4,4,,2,,,,,
2019-07-29,,,,,,1,,1,,3,,5,7,2,4,6,2,9,11,5,2,1,,
